Gender,Age,Height,Weight,family_history_with_overweight,eat_junk_food,eat_vegetables,meals_per_day,eat_refreshment,SMOKE,water_consumption,track_calories,workout,screen_time,alcohol,transportation_type,normal_weight,metric
Male,32,68.897675,264.5544,yes,no,3,3,Sometimes,no,3,no,0,2,no,Automobile,no,USA
Male,18,1.707259,50.664459,yes,yes,1.786841,3,Sometimes,no,1.546856,no,0.512094,1.608265,Sometimes,Public_Transportation,no,EU
Female,31.539393,1.657496,73.641633,yes,yes,2,3,Sometimes,no,1,no,0,1.112489,Sometimes,Automobile,no,EU
Female,19.071027,1.756865,49.699672,no,yes,1.69427,3.266644,Sometimes,no,1.095417,no,2,1,Sometimes,Public_Transportation,no,EU
Female,18.0186335599191,1.57969901313938,48.0868014842208,no,yes,2,3.02770104807308,Sometimes,no,1.98656031736892,no,1.00299914168175,-0.046976269296369,no,Public_Transportation,yes,EU
Female,30.711381,60.5047177119,145.31243021856,yes,no,2.030256,2.948721,Sometimes,no,1.984323,no,0.986414,0.333673,no,Public_Transportation,no,USA
Female,29,1.53,78,no,yes,2,1,Sometimes,no,2,no,0,0,no,Automobile,no,EU
Male,20,62.204758,163.14188,no,no,3,3,Frequently,no,2,no,3,1,Sometimes,Public_Transportation,no,USA
Female,18.766033,1.579561,41.890204,no,yes,2.027574,1,Sometimes,no,1.636326,no,0,1.906141,Sometimes,Public_Transportation,no,EU
Female,23.779235,1.553127,78,yes,yes,2,1,Sometimes,no,2,no,0.827502,0,no,Public_Transportation,no,EU
Female,18.532826,68.933501791,314.25796134546,yes,yes,3,3,Sometimes,no,2.372058,no,1.324805,0.870795,Sometimes,Public_Transportation,no,USA
Male,31.641081,66.0077128095,198.40215781144,yes,yes,2.934671,2.119682,Sometimes,no,2.041462,no,0.578074,0,Sometimes,Automobile,no,USA
Male,17.7137386384173,70.0425013757445,142.220468665083,yes,yes,3,3.05624255502416,Frequently,no,1.99807299030934,no,3.00592511638219,1.98793532941326,no,Walking,yes,USA
Female,40,1.570811,62.211572,yes,yes,2.253371,3,Sometimes,no,2.756916,no,1.016042,0.213437,Sometimes,Automobile,no,EU
Male,19,1.75,76,yes,yes,3,3,Sometimes,no,2,yes,3,1,Sometimes,Public_Transportation,yes,EU
Female,22,1.64,56,yes,no,3,3,Sometimes,no,2,no,0,0,no,Public_Transportation,yes,EU
Male,23.3423225976814,1.85412424338602,86.5340980698235,yes,yes,2,1.12311300181677,Sometimes,no,1.32696139104808,no,1.26754158371804,0.93680108536221,Sometimes,Automobile,no,EU
Female,37.356288,1.559499,77.26813,yes,yes,2,3,Sometimes,no,1.630528,no,0,0,Sometimes,Automobile,no,EU
Female,25.986185,65.4973582032,231.75430394358,yes,yes,3,3,Sometimes,no,1.626467,no,0.010183,0.412806,Sometimes,Public_Transportation,no,USA
Male,31.36347,1.869323,127.507411,yes,yes,2.939727,3,Sometimes,yes,1.344122,no,0.923428,1.432336,Sometimes,Public_Transportation,no,EU
Male,30.607546,69.1784625532,261.39202252416,yes,yes,2.918113,3,Sometimes,no,2.240463,no,1.076248,1.480875,Sometimes,Automobile,no,USA
Male,20,65.354366,132.2772,no,yes,2,4,Frequently,no,3,no,0,0,no,Public_Transportation,yes,USA
Male,22.869778,70.6815736011,198.12651858208,yes,yes,1.57223,1.888067,Sometimes,no,2,no,0,0.552498,Sometimes,Public_Transportation,no,USA
Female,21,69.0135805744,171.88437115784,yes,yes,2.839048,2.10601,Sometimes,no,1.639202,no,1.117311,0.967919,Sometimes,Public_Transportation,no,USA
Female,22.362877,1.607182,82.368441,yes,yes,1.880534,2.806566,Sometimes,no,2.313245,no,2.146778,0.196084,no,Public_Transportation,no,EU
Male,26.9525101844485,1.81067270721406,85.7927041286812,no,yes,2.971588,2.78576102824591,Sometimes,no,1.36159647085534,no,2.0671983033297,0.495461500618386,no,Automobile,no,EU
Male,22.088059,70.9894871532,234.41629440878,yes,yes,2.348745,3,Sometimes,no,2.096751,no,0.544564,0.67688,Sometimes,Public_Transportation,no,USA
Female,26,64.2990504695,246.66114631114,yes,yes,3,3,Sometimes,no,2.619517,no,0,0.140368,Sometimes,Public_Transportation,no,USA
Female,23.090215,62.8577504786,177.9705840209,yes,yes,1.518966,1,Sometimes,no,2,no,0,1.094046,no,Public_Transportation,no,USA
Male,37.056193,68.903580515,260.6005573303,yes,yes,2.09283,3,Sometimes,no,2.077704,no,0.598655,0,Sometimes,Automobile,no,USA
Male,37.997912,69.319328771,261.61857809384,yes,yes,2.611222,2.992083,Sometimes,no,1.796376,no,0.641954,0.20281,Sometimes,Automobile,no,USA
Female,19.556450509787,1.81505669607913,142.289080973312,yes,yes,3,2.97838139829553,Sometimes,no,2.57394778971074,no,2.02272015334021,0.728222178355241,Sometimes,Public_Transportation,no,EU
Male,18,1.753349,51.457226,no,yes,2.823179,3,Sometimes,no,1.773236,no,1.252472,1,Sometimes,Public_Transportation,no,EU
Male,30.9899998903963,69.3355453053191,259.106970365239,yes,yes,2.918113,2.98256773807415,Sometimes,no,2.29381052315558,no,1.06599253549346,1.44840955399136,Sometimes,Automobile,no,USA
Male,26,67.716572,143.3003,yes,yes,2,3,Sometimes,no,2,no,0,1,Sometimes,Walking,yes,USA
Female,25.470652,1.680218,104.807284,yes,yes,3,3,Sometimes,no,1.423073,no,0.197993,0.763359,Sometimes,Public_Transportation,no,EU
Male,21.709159,65.2910982493,176.3696,yes,yes,2,3,Sometimes,no,2,no,2.939733,1.692287,no,Public_Transportation,no,USA
Male,37.084742,1.75,118.07381,yes,yes,2.133964,3,Sometimes,no,2.008361,no,0.202029,0.200516,Sometimes,Automobile,no,EU
Male,30.945369,1.759647,120.009392,yes,yes,2.766612,3,Sometimes,no,2.173417,no,1.089344,1.198439,Sometimes,Automobile,no,EU
Female,22,1.68,52,no,yes,3,3,Frequently,no,2,no,0,1,no,Public_Transportation,no,EU
Female,18,66.3635397733,198.48782714002,yes,yes,2.496455,3,Sometimes,no,1.850344,no,1.066101,0.732265,Sometimes,Public_Transportation,no,USA
Female,18,62.99216,182.98346,yes,yes,2,3,Sometimes,no,2,yes,1,0,no,Public_Transportation,no,USA
Female,19.317148,1.731195,49.650897,no,yes,2.919751,3.576103,Sometimes,no,1.949308,no,1.940182,1,Sometimes,Public_Transportation,no,EU
Female,34.7601605907455,1.6452298883636,79.2682545137516,yes,yes,2.156065,2.89699474384653,Sometimes,no,1.21062089496573,no,0.540433698064809,1.80904827607049,no,Automobile,no,EU
Male,33,1.83,113,yes,yes,2,1,Always,no,2,no,1,2,Frequently,Automobile,no,EU
Male,19.8572574873876,1.60212833465232,57.3175367329857,no,yes,2,3.02291627054725,Sometimes,no,2.00944350803046,no,1.06168821140154,0.022659472388137,Sometimes,Public_Transportation,yes,EU
Male,20.8171387189251,65.3839281870297,131.944226311583,no,no,3,1.0095451762161,Frequently,no,0.972848173005012,no,0.018812760189063,-0.022168986405696,Sometimes,Motorbike,yes,USA
Male,27.349745,72.2548027971,215.1450297612,yes,yes,2.923433,1.338033,Sometimes,no,1.944095,no,1.931829,1,Sometimes,Public_Transportation,no,USA
Female,21.538225,1.610327,67.999778,yes,yes,1.887951,3.728377,no,no,2.682107,no,1.123931,0.492528,Sometimes,Public_Transportation,no,EU
Female,27.899784,1.7,74.244004,yes,yes,2,3,Sometimes,no,2,no,1.722053,0,Sometimes,Automobile,no,EU
Female,40,1.561109,62.871794,yes,yes,2.948248,3,Sometimes,no,2.429911,no,0.11964,0.360193,Sometimes,Automobile,no,EU
Female,37.631769,1.513202,75.410647,yes,yes,2,2.582591,Sometimes,no,1.535134,no,1.88452,0,Sometimes,Automobile,no,EU
Male,20.491475,77.7820498763,266.1041045597,yes,yes,2,3,Sometimes,no,3,no,0.767013,1,Sometimes,Public_Transportation,no,USA
Male,20,62.99216,110.231,yes,no,2,4,Frequently,yes,2,no,3,2,no,Public_Transportation,yes,USA
Male,27,1.83,99,yes,yes,3,1,Frequently,no,2,no,2,1,Sometimes,Walking,no,EU
Female,31,62.204758,149.91416,yes,no,2,1,Sometimes,no,1,no,1,0,Sometimes,Public_Transportation,no,USA
Male,29,66.535469,198.4158,yes,no,2,3,Sometimes,no,3,no,1,0,Sometimes,Automobile,no,USA
Male,41,70.86618,218.25738,no,yes,2,3,Sometimes,no,2,no,2,1,Frequently,Automobile,no,USA
Male,25.95383,65.248460431,198.4158,yes,yes,2,3,Sometimes,no,3,no,0.413643,0.920858,Sometimes,Automobile,no,USA
Female,26.591628,66.92917,171.97885235256,yes,yes,2.734314,3,Sometimes,no,3,no,0.897702,0.908271,Frequently,Public_Transportation,no,USA
Male,19.97166,71.7548812673,187.57869056168,yes,yes,2.995599,3.095663,Sometimes,no,2.568157,no,2.7243,0.330457,Sometimes,Public_Transportation,no,USA
Female,26,64.6916491067,246.68425513798,yes,yes,3,3,Sometimes,no,2.72005,no,0,0.127443,Sometimes,Public_Transportation,no,USA
Male,26,66.92917,158.73264,no,yes,2,3,Always,no,2,no,0,0,Sometimes,Public_Transportation,yes,USA
Male,20.738469,69.2887382033,121.26163318654,yes,yes,2.627031,3.832911,Sometimes,no,2.993448,no,2,1.425903,no,Public_Transportation,no,USA
Female,25.4466411935658,1.64565624462996,111.325354631621,yes,yes,3,2.97778894983297,Sometimes,no,2.64990612184965,no,0.018280360066066,0.20850326790746,Sometimes,Public_Transportation,no,EU
Male,19.1382463197421,69.4961183608238,172.803559685571,yes,yes,2,2.95394350493668,Frequently,no,2.98106056398516,no,0.969893156406039,2.02381482596076,Frequently,Public_Transportation,no,USA
Male,23.6458348595461,1.62177226424978,98.6889118099025,yes,yes,2.871016,1.85445949371422,Sometimes,no,1.01520745662328,no,0.240020985131871,0.995185154240076,no,Public_Transportation,no,EU
Male,18.038422,66.8864140714,113.96181669664,yes,yes,2.824559,3,Sometimes,no,2,no,0.533309,1.099764,Sometimes,Public_Transportation,no,USA
Female,25.962949,63.9296408212,242.50101734804,yes,yes,3,3,Sometimes,no,2.395387,no,0.000272,0.461532,Sometimes,Public_Transportation,no,USA
Female,37.613378,1.516007,77.033049,yes,yes,2,2.880794,Sometimes,no,1.61837,no,0.120165,0,Sometimes,Automobile,no,EU
Male,19,67.322871,156.52802,no,yes,3,3,Sometimes,no,2,no,1,1,Sometimes,Public_Transportation,yes,USA
Female,40.1202102675411,1.57527672917289,80.1848337386511,yes,yes,2.071622,3.00807103675428,Sometimes,no,1.49393475689131,no,-0.037306127273016,0.008199669687006,no,Automobile,no,EU
Female,26,1.610636,105.423532,yes,yes,3,3,Sometimes,no,2.180566,no,0,0.519905,Sometimes,Public_Transportation,no,EU
Male,23,1.75,69,no,no,3,3,no,no,2,no,2,1,Sometimes,Automobile,yes,EU
Male,21.333429,1.716545,80.005809,yes,yes,2,2.783336,Sometimes,no,2,no,2.536615,1.206535,no,Public_Transportation,no,EU
Male,24.739421,1.757069,117.298233,yes,yes,1.392665,3,Sometimes,no,2,no,1.097983,0.630866,Sometimes,Public_Transportation,no,EU
Female,19.2130024287546,69.2029825166278,174.124669260454,yes,yes,2,1.46608080411765,Sometimes,no,2.59701997275112,no,2.83939792079324,0.960298962590624,no,Public_Transportation,no,USA
Male,27.6293202588205,76.1023016278297,227.463624750156,yes,yes,2,0.999254198155009,Sometimes,no,1.00254286983161,no,1.02026954809873,-0.060234347145348,Sometimes,Public_Transportation,no,USA
Male,19,70.86618,191.80194,yes,yes,2,4,Sometimes,no,2,no,2,1,Sometimes,Public_Transportation,no,USA
Female,21,1.5,42.3,yes,no,1,1,Sometimes,no,2,no,3,0,no,Public_Transportation,yes,EU
Female,25.999185,1.568543,102.000122,yes,yes,3,3,Sometimes,no,1.000544,no,0.001297,1,Sometimes,Public_Transportation,no,EU
Female,22.998709,1.740108,53.65727,yes,yes,2.241606,3,Frequently,no,1.846626,no,2.460238,0.814518,no,Public_Transportation,no,EU
Female,24,62.99216,112.43562,yes,yes,1,3,Sometimes,no,2,no,0,1,Sometimes,Automobile,yes,USA
Female,20,62.99216,110.231,no,yes,2,3,Sometimes,no,1,no,0,1,no,Automobile,yes,USA
Female,29.1024159571095,1.64023851441443,69.31054919508,yes,yes,2.366949,3.04105352625413,Sometimes,no,1.91391623211218,no,1.58367596754726,0.063815667649674,Sometimes,Automobile,no,EU
Female,19.4109074834681,60.6425206927636,89.8882552358009,no,yes,3,0.94931975994835,Frequently,no,1.9453781178379,no,0.047615393816259,0.957473964948624,Sometimes,Public_Transportation,no,USA
Female,38.0217350897315,60.9338187830723,165.519489488903,yes,yes,2,2.76448855815268,Sometimes,no,1.56048229749556,no,1.38760813000481,-0.021832195119864,Sometimes,Automobile,no,USA
Female,31.386405,1.556579,78.233341,yes,yes,2.13683,2.092179,Sometimes,no,1.505381,no,0,0,Sometimes,Public_Transportation,no,EU
Male,24.408805,70.0609433447,261.7766559617,yes,yes,2.736298,2.992903,Sometimes,no,2.045561,no,0.854957,0.428452,Sometimes,Public_Transportation,no,USA
Female,19.058511,65.4337754917,109.8759790183,no,yes,1.4925,3,Sometimes,no,1.049134,no,2,1,Sometimes,Public_Transportation,no,USA
Male,23.6804240608646,67.4578546366951,180.210140116077,yes,yes,2.716909,2.62386496801597,Sometimes,no,2.96104037904398,no,1.58551533916792,0.138389692927872,Sometimes,Public_Transportation,no,USA
Male,17.377131,71.3086211838,129.6993598802,yes,yes,2.483979,3.762778,Sometimes,no,2,no,2,0.930051,no,Automobile,no,USA
Male,21,1.75,75,yes,yes,3,3,Sometimes,no,2,no,0,1,Sometimes,Public_Transportation,yes,EU
Female,33.864257,66.1141695599,170.53929942654,yes,yes,2.76802,2.137068,Sometimes,no,1.873591,no,0.966973,0.691944,no,Automobile,no,USA
Female,23.728707,65.4925156809,176.3696,yes,yes,2,3,Sometimes,no,2.13755,no,0,0.124977,no,Public_Transportation,no,USA
Female,21.837996,1.588046,44.236067,no,no,3,1.69608,Frequently,no,2.550307,no,1.098862,0,no,Public_Transportation,no,EU
Male,32.516469,1.695735,102.784864,yes,yes,2.736647,2.015675,Sometimes,no,1,no,1.977918,0.056351,no,Public_Transportation,no,EU
Male,16.9814256975337,1.69735290562936,70.9400634090622,yes,yes,3,3.00379411089731,Sometimes,no,1.95126469306304,no,-0.016195211357279,2.00891279998156,Sometimes,Walking,yes,EU
Male,27,72.2435823186,218.44141726836,yes,yes,2.760607,1,Sometimes,no,1.336378,no,1.898889,0.487375,Sometimes,Public_Transportation,no,USA
Female,16.8696025520644,71.9708637330376,99.2618643749468,no,yes,2.945967,3.04661690199146,Sometimes,no,2.98343158095464,no,2.85373204578174,1.44723213365263,Sometimes,Public_Transportation,no,USA
Female,16.913841,64.3634993232,189.16479339758,yes,yes,2.061969,3,Sometimes,no,1.229171,no,2.392047,1.256119,no,Public_Transportation,no,USA
Male,23.365649,69.2004704391,210.2365204929,yes,yes,2,3,Sometimes,no,3,no,3,2,no,Public_Transportation,no,USA
Male,46.491859,1.718097,88.600878,yes,yes,2.129969,3,Sometimes,no,1.568035,no,0.870127,0,no,Automobile,no,EU
Female,23,1.668649,80.458343,yes,yes,2,2.256119,Sometimes,no,1.142873,no,0.807076,1.611271,no,Public_Transportation,no,EU
Male,22.771612,1.750384,95.324282,yes,yes,2,3,Sometimes,no,3,no,3,2,no,Public_Transportation,no,EU
Female,23.252457,62.5833408816,143.58100103688,no,yes,2.286146,2.961113,Sometimes,no,2.657303,no,1.91108,1.618227,Sometimes,Public_Transportation,no,USA
Male,35.389491,70.078778,222.3307020506,yes,yes,2.069267,1.476204,Sometimes,no,3,no,2.05252,0.092736,Frequently,Automobile,no,USA
Male,17.689057,1.713599,83.285753,yes,yes,2.009952,2.716106,Sometimes,no,1.660614,no,1,0.60473,Sometimes,Public_Transportation,no,EU
Female,20.406871,69.1330294578,118.38712617182,yes,yes,2,3.891994,Frequently,no,1.86393,no,2.870127,2,no,Public_Transportation,no,USA
Female,18,57.086645,116.84486,no,yes,2,3,Frequently,no,2,yes,1,2,Frequently,Public_Transportation,no,USA
Male,21.0397981896754,1.71766099682725,79.5331486219977,yes,yes,2,2.95846116541672,Sometimes,no,1.9930414616793,no,2.26252087006634,1.35601037719676,no,Public_Transportation,no,EU
Male,26.624342,1.690262,103.180918,yes,yes,2.649406,1.120102,Sometimes,no,1.153286,no,0.216908,0.619012,no,Public_Transportation,no,EU
Female,17,68.897675,125.66334,yes,yes,3,3,Frequently,no,2,no,0,1,no,Public_Transportation,yes,USA
Male,24.912254,69.132320796,247.52936975954,yes,yes,1.397468,3,Sometimes,no,2.01897,no,0.665439,0.062167,Sometimes,Automobile,no,USA
Male,26.680376,71.3488180559,260.75728817534,yes,yes,2.239634,3,Sometimes,no,2.684264,no,0.979306,0,Sometimes,Public_Transportation,no,USA
Male,33.6357523135682,66.6004663542655,189.705929765333,yes,yes,2,2.48281981691066,Sometimes,no,2.50553682910285,no,1.01887215302722,-0.026079240560593,no,Automobile,no,USA
Female,21,61.023655,127.86796,no,yes,2,1,Sometimes,no,1,no,1,0,Sometimes,Public_Transportation,yes,USA
Female,21.198217,68.6551945541,173.9012192632,yes,yes,2.510583,1,Sometimes,no,2,no,2.119682,0,Sometimes,Public_Transportation,no,USA
Male,32.787101,1.903832,99.812443,yes,yes,2,1.863012,Sometimes,no,2.196471,no,1,0,Sometimes,Automobile,no,EU
Male,17.362129,1.80671,59.243506,yes,yes,2.424977,4,Sometimes,no,2,no,2,0.03921,no,Automobile,no,EU
Male,21.214617,76.0006709616,261.38086935158,yes,yes,2,3,Sometimes,no,3,no,0.732186,1,Sometimes,Public_Transportation,no,USA
Female,32.593129,1.721903,72.748903,yes,yes,2,3,Sometimes,no,1,no,0,1.339232,Sometimes,Automobile,no,EU
Male,30.188303,69.2276751782,247.1395334188,yes,yes,1.387489,3,Sometimes,no,2.017712,no,0,0.731257,Sometimes,Automobile,no,USA
Female,26,64.6101923698,246.5169597539,yes,yes,3,3,Sometimes,no,2.55057,no,0,0.20482,Sometimes,Public_Transportation,no,USA
Female,17.000433,62.3996793651,97.91114472062,no,yes,2.737762,3,Sometimes,no,2.310921,no,2.240714,1.59257,Sometimes,Public_Transportation,no,USA
Female,21.7419293778771,1.75108436213543,135.174018163477,yes,yes,3,2.98370723078379,Sometimes,no,2.80477061228077,no,1.38296740769062,0.963249519426991,Sometimes,Public_Transportation,no,EU
Male,17.729923,68.2229502262,112.91283865906,no,yes,2.051283,2.645858,Sometimes,no,2.35752,no,0.291309,0.897942,Sometimes,Public_Transportation,no,USA
Female,24.9826341099915,64.021802729643,236.276524193359,yes,yes,3,2.98776100355095,Sometimes,no,2.4533386252157,no,0.142350821076117,0.46456042691782,Sometimes,Public_Transportation,no,USA
Male,30.605464,69.0864939996,261.92194482894,yes,yes,2.907542,3,Sometimes,no,2.284494,no,0.647632,1.668318,Sometimes,Automobile,no,USA
Female,21.433652324898,1.60653235420618,66.3704557252984,yes,yes,2.108711,2.98615897196774,Sometimes,no,2.73703448914397,no,1.93197806736506,-0.011982464567183,Sometimes,Public_Transportation,no,EU
Male,33,1.75,85,no,no,2,3,Sometimes,no,2,yes,1,0,Sometimes,Public_Transportation,no,EU
Male,24.06894,67.2012961312,189.03233541874,yes,yes,2,2.994198,Sometimes,no,2.747302,no,0,0.799756,Sometimes,Public_Transportation,no,USA
Male,31.761799,68.9641317288,262.80240612296,yes,yes,2.14961,3,Sometimes,no,2.133876,no,0.393452,0.345887,Sometimes,Automobile,no,USA
Female,25.653233,1.65757,109.931233,yes,yes,3,3,Sometimes,no,1.610472,no,0.029728,0.472343,Sometimes,Public_Transportation,no,EU
Female,19.005725,1.599999,73.513873,yes,no,2.942154,2.667711,Sometimes,no,2.184768,no,1.524405,0.805008,Sometimes,Public_Transportation,no,EU
Female,20,1.58,53,yes,yes,2,4,Frequently,no,2,no,1,1,no,Public_Transportation,yes,EU
Male,21.793724,1.75463,89.068227,yes,yes,2,2.041558,Sometimes,no,2.38725,no,0.813917,0,Sometimes,Public_Transportation,no,EU
Male,27.83173,1.704028,101.634313,yes,yes,2.630401,1,Sometimes,no,1,no,0.245354,0.315261,Sometimes,Automobile,no,EU
Female,26,1.584782,105.055597,yes,yes,3,3,Sometimes,no,1.197667,no,0,0.534769,Sometimes,Public_Transportation,no,EU
Female,25.895546,64.0228298479,242.67138376778,yes,yes,3,3,Sometimes,no,1.967707,no,0.01437,0.434073,Sometimes,Public_Transportation,no,USA
Female,26.0578218169737,65.1514726059947,230.501551645282,yes,yes,3,3.00330369541067,Sometimes,no,2.60022976489868,no,0.298983622547642,0.809967369087388,Sometimes,Public_Transportation,no,USA
Female,20.901393,67.3065324085,165.3465,yes,yes,2.104105,3,Sometimes,no,1.871033,no,1,0,Sometimes,Public_Transportation,no,USA
Female,19.946244,63.1273962935,99.2079,no,no,3,3,Frequently,no,2.487919,yes,1.230441,0,Sometimes,Public_Transportation,no,USA
Male,23,68.503974,206.13197,no,yes,2,3,Frequently,yes,1,no,1,1,Frequently,Automobile,no,USA
Female,21.009596,67.4879498293,290.71603911108,yes,yes,3,3,Sometimes,no,1.709556,no,1.592494,0.925843,Sometimes,Public_Transportation,no,USA
Female,26,1.602025,104.899348,yes,yes,3,3,Sometimes,no,2.613928,no,0,0.553093,Sometimes,Public_Transportation,no,EU
Female,21.28253,1.761773,133.903469,yes,yes,3,3,Sometimes,no,2.893062,no,1.408177,0.807457,Sometimes,Public_Transportation,no,EU
Female,23.1436577735119,1.63182351214983,42.6012596136969,yes,no,3,3.06733380106721,Sometimes,no,3.01805014128528,yes,2.05853530259125,0.017847974752495,no,Public_Transportation,no,EU
Female,24.2365920226953,66.946890967917,251.480144809224,yes,yes,3,2.95376874782155,Sometimes,no,2.93428860871667,no,0.342338344205759,0.567112933109537,Sometimes,Public_Transportation,no,USA
Female,21.051982,68.0992100019,290.73990191796,yes,yes,3,3,Sometimes,no,1.422483,no,1.708971,0.673009,Sometimes,Public_Transportation,no,USA
Female,38,61.417356,176.3696,yes,yes,2,3,Sometimes,no,2,no,0,0,Sometimes,Automobile,no,USA
Male,23.603191,1.714508,85.137113,yes,yes,2.319776,2.884848,Sometimes,no,2.154898,no,0.325534,0.954216,Sometimes,Public_Transportation,no,EU
Male,18,71.0050383427,238.65241662328,yes,yes,2,1.709546,Sometimes,no,2.530157,no,1,0.6454,no,Public_Transportation,no,USA
Male,39.825592,67.1945638441,238.12674482586,yes,yes,2.487781,3.755976,Sometimes,no,1,no,1.860765,0,no,Automobile,no,USA
Female,26,1.633887,111.878132,yes,yes,3,3,Sometimes,no,2.621976,no,0,0.123861,Sometimes,Public_Transportation,no,EU
Male,18,1.750097,86.372141,yes,yes,2.907062,3,Sometimes,no,2.740848,no,1.219827,0.037634,Sometimes,Public_Transportation,no,EU
Male,38.1072315225982,69.3335220025691,262.446462288966,yes,yes,2.611222,2.99551600577784,Sometimes,no,1.78728534794494,no,0.650303041677537,0.212577501846015,Sometimes,Automobile,no,USA
Female,28.770852,1.532897,65.031879,yes,no,2,1,Sometimes,no,1,no,0.262171,0,no,Public_Transportation,no,EU
Male,38,1.75,75,yes,no,3,3,Frequently,no,1,no,3,1,no,Automobile,yes,EU
Female,19.3089805281353,1.53266077875937,42.6573963375475,no,yes,2.749268,1.36969929658291,Frequently,no,1.34091841207042,no,0.448585357526568,0.829405517865812,Sometimes,Public_Transportation,no,EU
Female,21.837058,61.3403874545,140.20861366446,no,yes,2.53915,1.590982,Sometimes,no,1.977801,no,1.264616,0,Sometimes,Public_Transportation,no,USA
Male,17,1.62,69,yes,yes,3,1,Always,no,2,yes,1,2,Sometimes,Public_Transportation,no,EU
Female,22.422674,1.70011,50.173425,yes,yes,2.674431,3,Frequently,no,2.453384,no,1.321624,1.990617,no,Public_Transportation,no,EU
Female,16,63.385861,143.3003,yes,yes,1,1,Sometimes,no,2,no,0,0,no,Public_Transportation,no,USA
Male,21,1.714253,75,yes,yes,2,3,Sometimes,no,1.081597,no,1,0,Sometimes,Public_Transportation,no,EU
Male,24.5020063561931,68.7634187389584,253.284679940215,yes,yes,1.369529,2.95849546514699,Sometimes,no,2.00640926326491,no,1.62065579384385,0.033265880455196,Sometimes,Public_Transportation,no,USA
Male,30,69.291376,246.91744,yes,yes,1,3,no,yes,2,yes,0,0,Frequently,Automobile,no,USA
Female,21.2191382752376,61.884205833698,151.370652447586,yes,no,2.417635,3.00075959766643,Sometimes,no,1.95172465038928,no,1.41548465775346,0.980686833336507,no,Public_Transportation,no,USA
Male,30.71516,1.650189,101.141277,yes,yes,2.913452,2.269799,Sometimes,no,1,no,1.889937,0.378818,no,Public_Transportation,no,EU
Female,22.176922,67.616571946,113.52019824134,yes,yes,2.486189,3,Frequently,no,1.064378,no,2.206055,1.958089,no,Public_Transportation,no,USA
Male,29.681308,66.1440514658,198.40334610162,yes,yes,2.104772,2.376374,Sometimes,no,2.218691,no,1.52184,0,Sometimes,Automobile,no,USA
Male,22.649792,1.685045,81.022119,yes,yes,2,2.756622,Sometimes,no,1.606076,no,0.432973,1.749586,no,Public_Transportation,no,EU
Male,26.8562950890589,74.3360698112186,266.511965093233,yes,yes,2.423291,2.99787439045838,Sometimes,no,2.90498609315162,no,1.20954365176672,0.607223522897303,Sometimes,Public_Transportation,no,USA
Male,23,1.718981,81.66995,yes,yes,2,1.729553,Sometimes,no,1.400247,no,0.887923,1.011983,Sometimes,Public_Transportation,no,EU
Male,39.685846,1.781032,96.303855,yes,yes,2.252698,2.475228,Sometimes,no,2.923856,no,2.165429,0.616045,Frequently,Automobile,no,EU
Male,21.142432,73.0454331453,190.50868345256,yes,yes,2,3,Sometimes,no,1.345298,no,1.097905,1,Sometimes,Public_Transportation,no,USA
Male,24.521879,1.623278,97.582959,yes,yes,2.973569,2.650088,Sometimes,no,1.003063,no,1.981154,0.157007,no,Public_Transportation,no,EU
Male,21.688557,1.807029,105.696358,yes,yes,2.055209,3,Sometimes,no,2.885852,no,0.903369,0.14451,Sometimes,Public_Transportation,no,EU
Male,21.220734225114,1.71468689698449,74.0362199197051,yes,yes,2,2.99944037810085,Sometimes,no,2.87518115362627,no,2.03811893425045,0.013488205548285,Sometimes,Public_Transportation,no,EU
Male,38.748307,1.782067,103.586342,yes,yes,2.845961,1.92822,Sometimes,no,2.642273,no,2.999918,1,Frequently,Automobile,no,EU
Female,18,1.5,50,yes,yes,3,3,Frequently,no,2,no,0,1,Sometimes,Public_Transportation,yes,EU
Male,23,66.141768,132.2772,no,no,2,4,Frequently,no,2,no,0,0,no,Walking,yes,USA
Male,22.281682366353,70.6694259089741,197.345857149132,yes,yes,1.57223,1.96389827459752,Sometimes,no,1.98986581074449,no,0.040664308006478,0.586031830071355,Sometimes,Public_Transportation,no,USA
Male,25.151286,1.761519,112.835195,yes,yes,1.289315,3,Sometimes,no,2.007348,no,1.376217,0.001518,Sometimes,Public_Transportation,no,EU
Female,22.6251033840755,1.7083561548243,54.3958699946724,yes,yes,2.880161,3.01377008632671,Frequently,no,1.03207909570234,no,2.24099563489991,1.41582278636267,no,Public_Transportation,no,EU
Female,29.08107,65.9279096168,157.85657251364,yes,yes,2,3,Sometimes,no,1.701835,no,1.682271,0,Sometimes,Automobile,no,USA
Female,23.469538,1.507106,64.814109,yes,no,2.252472,3.986652,Sometimes,no,2,no,0.934286,0.890626,no,Public_Transportation,no,EU
Female,23,1.615854,80.615325,yes,yes,2,1,Sometimes,no,2,no,0.026142,0,no,Public_Transportation,no,EU
Male,40.794057,68.3406274551,242.26422352308,yes,yes,2.305349,3.169089,Sometimes,no,1.02161,no,0.908981,0,no,Automobile,no,USA
Female,38.0248505017572,1.56082567748438,78.201023878774,yes,yes,2.533605,1.20479718452805,Sometimes,no,1.92021936145235,no,1.26097706176072,-0.004577059558777,Sometimes,Automobile,no,EU
